File,p_id,corresp,text
t.1.6.1.xml,t161.p35,c161.175,"As [DN: Ninurta] went out from [DN: Enlil] temple, the most bright-faced of warriors, [DN: Ninkarnuna], having heard the favourable pronouncement of [DN: Ninurta], stepped before Lord [DN: Ninurta] and prayed to him:"
t.1.6.1.xml,t161.p36,c161.180,"[DN: Ninurta], may you be well-disposed towards your beloved city May you be well-disposed towards the sanctuary [SN: Nibru], your beloved city When you enter [TN: E-u-me-a], your beloved temple, alone, tell your wife, young lady [DN: Ninnibru], what is in your heart, tell her what is on your mind Make an enduring favourable pronouncement to her for the king."
t.1.6.1.xml,t161.p37,c161.187,"The content of that prayer of the offspring of a prince, [DN: Ninkarnuna], his sprinkling [DN: Ninurta] heart with an offering of cool water, and the matter of prosperity about which he spoke were pleasing to [DN: Ninurta] heart as he went in procession to [TN: E-u-me-a] to manifest the eternal divine powers Lord [DN: Ninurta] gazed approvingly at [DN: Ninkarnuna]."
t.1.6.1.xml,t161.p38,c161.195,"When [DN: Ninurta] entered [TN: E-u-me-a], his beloved temple, alone, he told his wife, young lady [DN: Ninnibru], what was in his heart, he told her what was on his mind and he made an enduring favourable pronouncement to her for the king."
t.1.6.1.xml,t161.p39,c161.199,"The warrior, whose heroism is manifest, [DN: Ninurta], the son of [DN: Enlil], has firmly grounded his greatness in [DN: Enlil] sanctuary."
t.1.6.1.xml,t161.p40,c161.202,"Lord who has destroyed the mountains, who has no rival, who butts angrily in that magnificent battle, great warrior who goes forth in his might, strong one, deluge of [DN: Enlil], [DN: Ninurta], magnificent child of [TN: E-kur], pride of the father who engendered him, it is sweet to praise you."
t.1.6.1.xml,t161.p41,c161.208,of [DN: Ninurta].
t.3.2.03.xml,t3203.p1,c3203.1,"Speak to my lord: this is what the general, your servant, says: [DN: Nanna] -ki-a"
t.3.2.03.xml,t3203.p2,c3203.4,[SN: E-danna] has turned against my lord. [PN: Atta-mannum] has made six hundred troops of [RN: Gungunum] enter into [SN: E-danna].
t.3.2.03.xml,t3203.p3,c3203.7,"I would not allow these troops to enter old [SN: Iri-sa-ana] They camped instead in [SN: Iri-gibil] These troops The troops of [RN: Gungunum] have come from the banks of the [WN: Id-] watercourse, in order to build, to make [RN: Amar-Suena] [SN: Dunnum] ready and to."
t.3.2.03.xml,t3203.p4,c3203.12,"If my lord does not crews of highlanders, bows, arrows, small boats, fishermen, their tied-up leather sacks, weapons, and implements, the armaments of battle, then the troops will construct brick structures by the bank of the [WN: Id-] watercourse, and dig a canal. [RN: Amar-Suena]"
t.3.2.03.xml,t3203.p5,c3203.18,"They should not be neglectful, my lord! It is urgent!"
t.2.5.5.1.xml,t2551.p1,c2551.1,"I am a king treated with respect, good offspring from the womb. I am [RN: Lipit-Etar], the son of [DN: Enlil] From the moment I lifted my head like a cedar sapling, I have been a man who possesses strength in athletic pursuits As a young man I grew very muscular. I am a lion in all respects to the extremes, having no equal."
t.2.5.5.1.xml,t2551.p2,c2551.7,"I am a gaping dragon, a source of great awe for the soldiers. I am like the Anzud bird, peering about in the heart of the mountains. I am a wild bull whom nobody dare oppose in its anger. I am a bison, sparkling with beautiful eyes, having a lapis-lazuli beard; I am With my kind eyes and friendly mouth, I lift people's spirits. I have a most impressive figure, lavishly endowed with beauty. I have lips appropriate for all words As I lift my arms, I have beautiful fingers. I am a very handsome young man, fine to admire."
t.2.5.5.1.xml,t2551.p3,c2551.17,"I am [RN: Lipit-Etar], king of the Land. I am the good shepherd of the black-headed. I am the foremost in the foreign countries, and exalted in the Land. I am a human god, the lord of the numerous people. I am the strong heir of kingship Holding my head high, I am established in my position."
t.2.5.5.1.xml,t2551.p4,c2551.23,"I am [DN: An] purification priest with purified hands. [DN: An] placed the great and good crown firmly on my head. [DN: Enlil] gave the sceptre to me, his beloved son, in the [TN: Ki-ur]. I am what makes [DN: Ninlil] happy: she determined a good fate in the [TN: a-i-ua]. I have been made excellently beautiful by [DN: Nintur], the joyful woman, in brick-built [SN: Ke]. I am one looked on favourably by [DN: Nanna]: he spoke to me affirmatively in [SN: Urim]."
t.2.5.5.1.xml,t2551.p5,c2551.33,"[DN: Uta-ulu] imbued me, the man of his heart, with great awesomeness in [TN: E-u-me-a]. I am he on whom [DN: Enki] has bestowed wisdom: he gave me kingship in [SN: Eridug] As the beloved husband of [DN: Inana], I lift my head high in the place [SN: Unug]. I am a proficient scribe of [DN: Nisaba]. I am a young man whose word [SN: Utu] confirms. I am the perfection of kingship. I am [RN: Lipit-Etar], [DN: Enlil] son."
t.2.5.5.1.xml,t2551.p6,c2551.43,"I am he who makes an abundant crop grow, the life of the Land. I am a farmer, piling up his grain piles. I am a shepherd making butter and milk abundant in the cow-pen. I am he who makes the fish and birds grow bigger in the marshes. I am a river of plenty, bringing flowing water. I am he who increases the splendour of the great mountains. I have been given enormous strength by [DN: Enlil]. I am [DN: Lipit-Etar], his young man who respects him."
t.2.5.5.1.xml,t2551.p7,c2551.51,"I am the provider of the gods. I am he who cares unceasingly for the [TN: E-kur]. I am the king clutching a kid to the breast as a gift. I pray in all humility. I am a king standing in prayer. I am he who speaks friendly words to appease [DN: Enlil]. I am he whose prayers make [DN: Ninlil] happy. I am he who serves [DN: Nuska] indefatigably. I am he who is ever praying at the [TN: Ki-ur] Bestowing many things, I am perfect for the foundation city. I am one who always hurries, but whose knees never tire."
t.2.5.5.1.xml,t2551.p8,c2551.62,"Bringing first fruits, I do not pass by the [TN: E-babbar]. I am he who records abundance for [SN: Nibru]. I serve [SN: Ke] as its purification priest. I am first-rate butter and first-rate milk for [SN: Urim]. I am indefatigable with respect to [SN: Eridug]. I am he who increases the food offerings for the place [SN: Unug]. I am he to whom life was given in the [TN: E-kur]. I am he who desires liveliness for his city. I am [RN: Lipit-Etar], the shepherd of all foreign lands."
t.2.5.5.1.xml,t2551.p9,c2551.71,"I, the king, am like pounding waves in battle Girded in manliness, I never loosen my harness. I am he who sharpens his dagger In battle I flash like lightning. A firm foundation, I repulse the troops. I am a stone, a stone. I am a siege shield, a screen for the army. A clear-eyed warrior, I make the troops firm. I am [RN: Lipit-Etar], [DN: Enlil] son Like a waterskin with cool water, I am life for the young men Keeping my eyes on the road, I am the protection the aid of the soldiers."
t.2.5.5.1.xml,t2551.p10,c2551.82,"I am a king who, as he sits, is fitted for the throne. I am possessed of a weighty persona for speaking. I am one with a far-reaching mind and intellect, examining requests. I do not hurry over anything, but research its background. I have a far-reaching heart and broad wisdom. I am a stone that brings out of the Land. I am one that has truth in his mouth. I am one who never destroys a just person. I am a judge who, in making a decision, weighs his words fairly. I am one who is well-acquainted with giving orders to the foreign lands. I have established justice in [GN: Sumer] and [GN: Akkad], and made the Land feel content."
t.2.5.5.1.xml,t2551.p11,c2551.93,"What of my truthful things can be thrown away? I, prince [RN: Lipit-Etar], keep the people on a straight path As regards my integrity: in what respect have I ever been idle? I am a strong person who has brought distinction to everything. I am [RN: Lipit-Etar], [DN: Enlil] son."
t.2.5.5.1.xml,t2551.p12,c2551.98,"In my royal palace, my holy and good residence, my spouse holy [DN: Inana] made firm the foundation of my throne She will embrace me forever and eternally. I will spend all day for the Mistress in the good lapis-lazuli bedchamber that fills the heart with joy! I am [RN: Lipit-Etar], the powerful heir; I am the king that makes justice prominent May my name be called on in all the foreign lands! I am [RN: Lipit-Etar], [DN: Enlil] son It is sweet to praise me."
t.2.5.5.5.xml,t2555.p1,c2555.A.1,"told her, [DN: Enlil] [DN: Ninisina], the great daughter of [DN: An], the great daughter-in-law,: [RN: Lipit-] should be your provider so let it be! [DN: Etar]"
t.2.5.5.5.xml,t2555.p3,c2555.B.4,"[DN: Ninisina] paid attention to [DN: Enlil] utterance She answered with humility: [DN: Enlil], god whose name is manifest, [DN: Enlil] ; lord, your divine powers are the most, your instructions are the most precious For the trustworthy shepherd, Lord [RN: Lipit-] [DN: Etar] He has settled the people, he has made the Land feel content You looked upon him with your life-giving gaze: now decree him a true fate!"
t.2.5.5.5.xml,t2555.p4,c2555.B.14,3rd.
t.2.5.5.5.xml,t2555.p5,c2555.C.15,[RN: Lipit-] a long life of many days! [DN: Etar]
t.2.5.5.5.xml,t2555.p6,c2555.C.16,Its.
t.2.5.5.5.xml,t2555.p7,c2555.D.17,"The Great Mountain [DN: Enlil] paid attention to the words spoken by [DN: Ninisina] He blessed the king and decreed his fate: [RN: Lipit-], you whom I have called by name, shall be elevated among the people May the living look to you as to their own fathers and mothers! May the strong one who cares for [DN: Etar] [TN: E-kur], the of the august shrine, [DN: Uta-ulu], be your help on the battlefield! May he collect your enemies like swallows for you; may he spread them out like sheaves for you!"
t.2.5.5.5.xml,t2555.p8,c2555.D.25,4th.
t.2.5.5.5.xml,t2555.p9,c2555.E.26,"[DN: Nunamnir], the lord whose order cannot be altered, has made the name of prince [RN: Lipit-] exalted among the numerous people. [DN: Etar]"
t.2.5.5.5.xml,t2555.p10,c2555.E.28,Its.
